district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Centro,2024-11-11,0,11,0,0,,4,primavera,commercial,4420.1
Bela Vista,2024-11-11,0,11,0,0,,4,primavera,commercial,3318.9
Pinheiros,2024-11-11,0,11,0,0,,4,primavera,commercial,4239.0
Brás,2024-11-11,0,11,0,0,,4,primavera,commercial,4915.5
Liberdade,2024-11-11,0,11,0,0,,4,primavera,commercial,2346.8
Vila Mariana,2024-11-11,0,11,0,0,,4,primavera,residential,2950.0
Mooca,2024-11-11,0,11,0,0,,4,primavera,residential,2192.6
Tatuapé,2024-11-11,0,11,0,0,,4,primavera,residential,3027.9
Santana,2024-11-11,0,11,0,0,,4,primavera,residential,2199.4
Lapa,2024-11-11,0,11,0,0,,4,primavera,residential,2331.2
Butantã,2024-11-11,0,11,0,0,,4,primavera,suburban,1961.8
Vila Madalena,2024-11-11,0,11,0,0,,4,primavera,commercial,3628.8
Santo Amaro,2024-11-11,0,11,0,0,,4,primavera,commercial,3056.3
Itaquera,2024-11-11,0,11,0,0,,4,primavera,residential,3172.5
São Mateus,2024-11-11,0,11,0,0,,4,primavera,suburban,2152.0
Parelheiros,2024-11-11,0,11,0,0,,4,primavera,rural,974.8
Osasco Centro,2024-11-11,0,11,0,0,,4,primavera,commercial,4321.9
Guarulhos Centro,2024-11-11,0,11,0,0,,4,primavera,commercial,3461.4
Santo André,2024-11-11,0,11,0,0,,4,primavera,residential,3178.7
São Bernardo,2024-11-11,0,11,0,0,,4,primavera,industrial,4066.0
Centro,2024-11-12,1,11,0,0,,3,primavera,commercial,5430.1
Bela Vista,2024-11-12,1,11,0,0,,3,primavera,commercial,4176.1
Pinheiros,2024-11-12,1,11,0,0,,3,primavera,commercial,3775.7
Brás,2024-11-12,1,11,0,0,,3,primavera,commercial,5216.8
Liberdade,2024-11-12,1,11,0,0,,3,primavera,commercial,3001.8
Vila Mariana,2024-11-12,1,11,0,0,,3,primavera,residential,2283.8
Mooca,2024-11-12,1,11,0,0,,3,primavera,residential,2373.1
Tatuapé,2024-11-12,1,11,0,0,,3,primavera,residential,3072.5
Santana,2024-11-12,1,11,0,0,,3,primavera,residential,2695.9
Lapa,2024-11-12,1,11,0,0,,3,primavera,residential,2452.3
Butantã,2024-11-12,1,11,0,0,,3,primavera,suburban,2420.6
Vila Madalena,2024-11-12,1,11,0,0,,3,primavera,commercial,2762.2
Santo Amaro,2024-11-12,1,11,0,0,,3,primavera,commercial,3541.1
Itaquera,2024-11-12,1,11,0,0,,3,primavera,residential,2973.3
São Mateus,2024-11-12,1,11,0,0,,3,primavera,suburban,1952.8
Parelheiros,2024-11-12,1,11,0,0,,3,primavera,rural,944.4
Osasco Centro,2024-11-12,1,11,0,0,,3,primavera,commercial,3811.8
Guarulhos Centro,2024-11-12,1,11,0,0,,3,primavera,commercial,3644.5
Santo André,2024-11-12,1,11,0,0,,3,primavera,residential,3019.5
São Bernardo,2024-11-12,1,11,0,0,,3,primavera,industrial,4266.8
Centro,2024-11-13,2,11,0,0,,2,primavera,commercial,4204.5
Bela Vista,2024-11-13,2,11,0,0,,2,primavera,commercial,4123.0
Pinheiros,2024-11-13,2,11,0,0,,2,primavera,commercial,3891.7
Brás,2024-11-13,2,11,0,0,,2,primavera,commercial,4420.7
Liberdade,2024-11-13,2,11,0,0,,2,primavera,commercial,3202.2
Vila Mariana,2024-11-13,2,11,0,0,,2,primavera,residential,2775.0
Mooca,2024-11-13,2,11,0,0,,2,primavera,residential,2398.8
Tatuapé,2024-11-13,2,11,0,0,,2,primavera,residential,3296.8
Santana,2024-11-13,2,11,0,0,,2,primavera,residential,1985.8
Lapa,2024-11-13,2,11,0,0,,2,primavera,residential,2210.6
Butantã,2024-11-13,2,11,0,0,,2,primavera,suburban,2758.8
Vila Madalena,2024-11-13,2,11,0,0,,2,primavera,commercial,2889.0
Santo Amaro,2024-11-13,2,11,0,0,,2,primavera,commercial,3132.4
Itaquera,2024-11-13,2,11,0,0,,2,primavera,residential,3351.5
São Mateus,2024-11-13,2,11,0,0,,2,primavera,suburban,1486.5
Parelheiros,2024-11-13,2,11,0,0,,2,primavera,rural,908.6
Osasco Centro,2024-11-13,2,11,0,0,,2,primavera,commercial,4426.4
Guarulhos Centro,2024-11-13,2,11,0,0,,2,primavera,commercial,3136.2
Santo André,2024-11-13,2,11,0,0,,2,primavera,residential,2263.6
São Bernardo,2024-11-13,2,11,0,0,,2,primavera,industrial,3518.2
Centro,2024-11-14,3,11,0,0,,1,primavera,commercial,5239.9
Bela Vista,2024-11-14,3,11,0,0,,1,primavera,commercial,4744.2
Pinheiros,2024-11-14,3,11,0,0,,1,primavera,commercial,3716.4
Brás,2024-11-14,3,11,0,0,,1,primavera,commercial,4879.8
Liberdade,2024-11-14,3,11,0,0,,1,primavera,commercial,3722.2
Vila Mariana,2024-11-14,3,11,0,0,,1,primavera,residential,3339.8
Mooca,2024-11-14,3,11,0,0,,1,primavera,residential,2455.2
Tatuapé,2024-11-14,3,11,0,0,,1,primavera,residential,2070.1
Santana,2024-11-14,3,11,0,0,,1,primavera,residential,2082.5
Lapa,2024-11-14,3,11,0,0,,1,primavera,residential,2296.1
Butantã,2024-11-14,3,11,0,0,,1,primavera,suburban,2025.1
Vila Madalena,2024-11-14,3,11,0,0,,1,primavera,commercial,3225.6
Santo Amaro,2024-11-14,3,11,0,0,,1,primavera,commercial,4242.2
Itaquera,2024-11-14,3,11,0,0,,1,primavera,residential,3551.0
São Mateus,2024-11-14,3,11,0,0,,1,primavera,suburban,1939.2
Parelheiros,2024-11-14,3,11,0,0,,1,primavera,rural,1058.3
Osasco Centro,2024-11-14,3,11,0,0,,1,primavera,commercial,3671.1
Guarulhos Centro,2024-11-14,3,11,0,0,,1,primavera,commercial,3879.8
Santo André,2024-11-14,3,11,0,0,,1,primavera,residential,3293.1
São Bernardo,2024-11-14,3,11,0,0,,1,primavera,industrial,4327.2
Centro,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,7257.5
Bela Vista,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4255.7
Pinheiros,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4571.5
Brás,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,5465.3
Liberdade,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4132.3
Vila Mariana,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,3898.7
Mooca,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,3104.1
Tatuapé,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,2918.6
Santana,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,3129.8
Lapa,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,3247.6
Butantã,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,suburban,1972.5
Vila Madalena,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4058.8
Santo Amaro,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,3723.9
Itaquera,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,3487.7
São Mateus,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,suburban,2172.4
Parelheiros,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,rural,1262.2
Osasco Centro,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4392.1
Guarulhos Centro,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,commercial,4006.6
Santo André,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,residential,4040.5
São Bernardo,2024-11-15,4,11,0,1,Proclamação da República,0,primavera,industrial,4370.6
Centro,2024-11-16,5,11,1,0,,1,primavera,commercial,4327.3
Bela Vista,2024-11-16,5,11,1,0,,1,primavera,commercial,3470.0
Pinheiros,2024-11-16,5,11,1,0,,1,primavera,commercial,3596.9
Brás,2024-11-16,5,11,1,0,,1,primavera,commercial,3922.0
Liberdade,2024-11-16,5,11,1,0,,1,primavera,commercial,3660.8
Vila Mariana,2024-11-16,5,11,1,0,,1,primavera,residential,3638.0
Mooca,2024-11-16,5,11,1,0,,1,primavera,residential,2880.8
Tatuapé,2024-11-16,5,11,1,0,,1,primavera,residential,3350.6
Santana,2024-11-16,5,11,1,0,,1,primavera,residential,2451.3
Lapa,2024-11-16,5,11,1,0,,1,primavera,residential,2769.6
Butantã,2024-11-16,5,11,1,0,,1,primavera,suburban,2420.2
Vila Madalena,2024-11-16,5,11,1,0,,1,primavera,commercial,3913.3
Santo Amaro,2024-11-16,5,11,1,0,,1,primavera,commercial,2725.3
Itaquera,2024-11-16,5,11,1,0,,1,primavera,residential,3618.8
São Mateus,2024-11-16,5,11,1,0,,1,primavera,suburban,2293.9
Parelheiros,2024-11-16,5,11,1,0,,1,primavera,rural,927.4
Osasco Centro,2024-11-16,5,11,1,0,,1,primavera,commercial,2828.6
Guarulhos Centro,2024-11-16,5,11,1,0,,1,primavera,commercial,4350.6
Santo André,2024-11-16,5,11,1,0,,1,primavera,residential,3459.7
São Bernardo,2024-11-16,5,11,1,0,,1,primavera,industrial,3337.7
Centro,2024-11-17,6,11,1,0,,2,primavera,commercial,3594.5
Bela Vista,2024-11-17,6,11,1,0,,2,primavera,commercial,3466.4
Pinheiros,2024-11-17,6,11,1,0,,2,primavera,commercial,4350.0
Brás,2024-11-17,6,11,1,0,,2,primavera,commercial,3759.3
Liberdade,2024-11-17,6,11,1,0,,2,primavera,commercial,3217.6
Vila Mariana,2024-11-17,6,11,1,0,,2,primavera,residential,3326.7
Mooca,2024-11-17,6,11,1,0,,2,primavera,residential,2625.2
Tatuapé,2024-11-17,6,11,1,0,,2,primavera,residential,3813.9
Santana,2024-11-17,6,11,1,0,,2,primavera,residential,3007.2
Lapa,2024-11-17,6,11,1,0,,2,primavera,residential,2558.6
Butantã,2024-11-17,6,11,1,0,,2,primavera,suburban,2125.6
Vila Madalena,2024-11-17,6,11,1,0,,2,primavera,commercial,2851.2
Santo Amaro,2024-11-17,6,11,1,0,,2,primavera,commercial,2859.8
Itaquera,2024-11-17,6,11,1,0,,2,primavera,residential,2921.0
São Mateus,2024-11-17,6,11,1,0,,2,primavera,suburban,2233.5
Parelheiros,2024-11-17,6,11,1,0,,2,primavera,rural,970.3
Osasco Centro,2024-11-17,6,11,1,0,,2,primavera,commercial,2804.1
Guarulhos Centro,2024-11-17,6,11,1,0,,2,primavera,commercial,3571.3
Santo André,2024-11-17,6,11,1,0,,2,primavera,residential,3465.1
São Bernardo,2024-11-17,6,11,1,0,,2,primavera,industrial,3649.4
Centro,2024-11-18,0,11,0,0,,2,primavera,commercial,3505.7
Bela Vista,2024-11-18,0,11,0,0,,2,primavera,commercial,3951.0
Pinheiros,2024-11-18,0,11,0,0,,2,primavera,commercial,3170.5
Brás,2024-11-18,0,11,0,0,,2,primavera,commercial,4798.1
Liberdade,2024-11-18,0,11,0,0,,2,primavera,commercial,3350.6
Vila Mariana,2024-11-18,0,11,0,0,,2,primavera,residential,2355.5
Mooca,2024-11-18,0,11,0,0,,2,primavera,residential,2205.5
Tatuapé,2024-11-18,0,11,0,0,,2,primavera,residential,2593.6
Santana,2024-11-18,0,11,0,0,,2,primavera,residential,1618.1
Lapa,2024-11-18,0,11,0,0,,2,primavera,residential,2416.9
Butantã,2024-11-18,0,11,0,0,,2,primavera,suburban,1940.7
Vila Madalena,2024-11-18,0,11,0,0,,2,primavera,commercial,3536.8
Santo Amaro,2024-11-18,0,11,0,0,,2,primavera,commercial,3117.2
Itaquera,2024-11-18,0,11,0,0,,2,primavera,residential,2737.1
São Mateus,2024-11-18,0,11,0,0,,2,primavera,suburban,1557.2
Parelheiros,2024-11-18,0,11,0,0,,2,primavera,rural,789.4
Osasco Centro,2024-11-18,0,11,0,0,,2,primavera,commercial,2899.9
Guarulhos Centro,2024-11-18,0,11,0,0,,2,primavera,commercial,4137.7
Santo André,2024-11-18,0,11,0,0,,2,primavera,residential,2612.3
São Bernardo,2024-11-18,0,11,0,0,,2,primavera,industrial,4179.8
Centro,2024-11-19,1,11,0,0,,1,primavera,commercial,4513.9
Bela Vista,2024-11-19,1,11,0,0,,1,primavera,commercial,3543.2
Pinheiros,2024-11-19,1,11,0,0,,1,primavera,commercial,3880.0
Brás,2024-11-19,1,11,0,0,,1,primavera,commercial,4834.2
Liberdade,2024-11-19,1,11,0,0,,1,primavera,commercial,2727.7
Vila Mariana,2024-11-19,1,11,0,0,,1,primavera,residential,3017.0
Mooca,2024-11-19,1,11,0,0,,1,primavera,residential,2272.0
Tatuapé,2024-11-19,1,11,0,0,,1,primavera,residential,2694.2
Santana,2024-11-19,1,11,0,0,,1,primavera,residential,2457.1
Lapa,2024-11-19,1,11,0,0,,1,primavera,residential,2227.3
Butantã,2024-11-19,1,11,0,0,,1,primavera,suburban,2099.4
Vila Madalena,2024-11-19,1,11,0,0,,1,primavera,commercial,3175.4
Santo Amaro,2024-11-19,1,11,0,0,,1,primavera,commercial,3798.1
Itaquera,2024-11-19,1,11,0,0,,1,primavera,residential,2217.6
São Mateus,2024-11-19,1,11,0,0,,1,primavera,suburban,1545.3
Parelheiros,2024-11-19,1,11,0,0,,1,primavera,rural,1004.1
Osasco Centro,2024-11-19,1,11,0,0,,1,primavera,commercial,3958.1
Guarulhos Centro,2024-11-19,1,11,0,0,,1,primavera,commercial,3429.4
Santo André,2024-11-19,1,11,0,0,,1,primavera,residential,2883.0
São Bernardo,2024-11-19,1,11,0,0,,1,primavera,industrial,4441.7
Centro,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,5892.0
Bela Vista,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,3637.4
Pinheiros,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,4069.8
Brás,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,4979.5
Liberdade,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,3978.0
Vila Mariana,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,4110.7
Mooca,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,2829.9
Tatuapé,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,2733.7
Santana,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,2784.7
Lapa,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,3224.2
Butantã,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,suburban,2434.7
Vila Madalena,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,3382.1
Santo Amaro,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,4795.4
Itaquera,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,3824.0
São Mateus,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,suburban,1996.6
Parelheiros,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,rural,1124.5
Osasco Centro,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,4532.4
Guarulhos Centro,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,commercial,5055.4
Santo André,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,residential,3388.3
São Bernardo,2024-11-20,2,11,0,1,Consciência Negra,0,primavera,industrial,4721.5
Centro,2024-11-21,3,11,0,0,,1,primavera,commercial,5426.6
Bela Vista,2024-11-21,3,11,0,0,,1,primavera,commercial,3573.0
Pinheiros,2024-11-21,3,11,0,0,,1,primavera,commercial,4168.4
Brás,2024-11-21,3,11,0,0,,1,primavera,commercial,3768.5
Liberdade,2024-11-21,3,11,0,0,,1,primavera,commercial,3597.8
Vila Mariana,2024-11-21,3,11,0,0,,1,primavera,residential,2664.8
Mooca,2024-11-21,3,11,0,0,,1,primavera,residential,2915.1
Tatuapé,2024-11-21,3,11,0,0,,1,primavera,residential,3028.7
Santana,2024-11-21,3,11,0,0,,1,primavera,residential,1970.9
Lapa,2024-11-21,3,11,0,0,,1,primavera,residential,2833.7
Butantã,2024-11-21,3,11,0,0,,1,primavera,suburban,2479.1
Vila Madalena,2024-11-21,3,11,0,0,,1,primavera,commercial,3649.4
Santo Amaro,2024-11-21,3,11,0,0,,1,primavera,commercial,3398.2
Itaquera,2024-11-21,3,11,0,0,,1,primavera,residential,2966.9
São Mateus,2024-11-21,3,11,0,0,,1,primavera,suburban,2014.6
Parelheiros,2024-11-21,3,11,0,0,,1,primavera,rural,856.0
Osasco Centro,2024-11-21,3,11,0,0,,1,primavera,commercial,4234.8
Guarulhos Centro,2024-11-21,3,11,0,0,,1,primavera,commercial,3916.7
Santo André,2024-11-21,3,11,0,0,,1,primavera,residential,2138.4
São Bernardo,2024-11-21,3,11,0,0,,1,primavera,industrial,4464.7
Centro,2024-11-22,4,11,0,0,,2,primavera,commercial,4849.7
Bela Vista,2024-11-22,4,11,0,0,,2,primavera,commercial,4432.4
Pinheiros,2024-11-22,4,11,0,0,,2,primavera,commercial,4049.8
Brás,2024-11-22,4,11,0,0,,2,primavera,commercial,5293.0
Liberdade,2024-11-22,4,11,0,0,,2,primavera,commercial,3871.9
Vila Mariana,2024-11-22,4,11,0,0,,2,primavera,residential,3042.4
Mooca,2024-11-22,4,11,0,0,,2,primavera,residential,2596.9
Tatuapé,2024-11-22,4,11,0,0,,2,primavera,residential,3045.0
Santana,2024-11-22,4,11,0,0,,2,primavera,residential,2477.5
Lapa,2024-11-22,4,11,0,0,,2,primavera,residential,2340.1
Butantã,2024-11-22,4,11,0,0,,2,primavera,suburban,2391.7
Vila Madalena,2024-11-22,4,11,0,0,,2,primavera,commercial,3725.9
Santo Amaro,2024-11-22,4,11,0,0,,2,primavera,commercial,4741.5
Itaquera,2024-11-22,4,11,0,0,,2,primavera,residential,3792.1
São Mateus,2024-11-22,4,11,0,0,,2,primavera,suburban,1944.3
Parelheiros,2024-11-22,4,11,0,0,,2,primavera,rural,1098.9
Osasco Centro,2024-11-22,4,11,0,0,,2,primavera,commercial,3336.6
Guarulhos Centro,2024-11-22,4,11,0,0,,2,primavera,commercial,4463.5
Santo André,2024-11-22,4,11,0,0,,2,primavera,residential,2980.9
São Bernardo,2024-11-22,4,11,0,0,,2,primavera,industrial,4026.7
Centro,2024-11-23,5,11,1,0,,3,primavera,commercial,4302.3
Bela Vista,2024-11-23,5,11,1,0,,3,primavera,commercial,2768.8
Pinheiros,2024-11-23,5,11,1,0,,3,primavera,commercial,2971.5
Brás,2024-11-23,5,11,1,0,,3,primavera,commercial,3619.4
Liberdade,2024-11-23,5,11,1,0,,3,primavera,commercial,3479.3
Vila Mariana,2024-11-23,5,11,1,0,,3,primavera,residential,2996.1
Mooca,2024-11-23,5,11,1,0,,3,primavera,residential,2358.1
Tatuapé,2024-11-23,5,11,1,0,,3,primavera,residential,2914.6
Santana,2024-11-23,5,11,1,0,,3,primavera,residential,2708.7
Lapa,2024-11-23,5,11,1,0,,3,primavera,residential,2899.6
Butantã,2024-11-23,5,11,1,0,,3,primavera,suburban,2294.5
Vila Madalena,2024-11-23,5,11,1,0,,3,primavera,commercial,4509.7
Santo Amaro,2024-11-23,5,11,1,0,,3,primavera,commercial,3644.1
Itaquera,2024-11-23,5,11,1,0,,3,primavera,residential,3168.2
São Mateus,2024-11-23,5,11,1,0,,3,primavera,suburban,2123.8
Parelheiros,2024-11-23,5,11,1,0,,3,primavera,rural,839.8
Osasco Centro,2024-11-23,5,11,1,0,,3,primavera,commercial,3300.6
Guarulhos Centro,2024-11-23,5,11,1,0,,3,primavera,commercial,4189.2
Santo André,2024-11-23,5,11,1,0,,3,primavera,residential,3535.7
São Bernardo,2024-11-23,5,11,1,0,,3,primavera,industrial,4009.4
Centro,2024-11-24,6,11,1,0,,4,primavera,commercial,4011.1
Bela Vista,2024-11-24,6,11,1,0,,4,primavera,commercial,4466.8
Pinheiros,2024-11-24,6,11,1,0,,4,primavera,commercial,3674.7
Brás,2024-11-24,6,11,1,0,,4,primavera,commercial,4351.3
Liberdade,2024-11-24,6,11,1,0,,4,primavera,commercial,3436.2
Vila Mariana,2024-11-24,6,11,1,0,,4,primavera,residential,3401.1
Mooca,2024-11-24,6,11,1,0,,4,primavera,residential,3424.5
Tatuapé,2024-11-24,6,11,1,0,,4,primavera,residential,3156.8
Santana,2024-11-24,6,11,1,0,,4,primavera,residential,2655.0
Lapa,2024-11-24,6,11,1,0,,4,primavera,residential,3129.6
Butantã,2024-11-24,6,11,1,0,,4,primavera,suburban,2262.3
Vila Madalena,2024-11-24,6,11,1,0,,4,primavera,commercial,3332.3
Santo Amaro,2024-11-24,6,11,1,0,,4,primavera,commercial,4372.7
Itaquera,2024-11-24,6,11,1,0,,4,primavera,residential,3284.2
São Mateus,2024-11-24,6,11,1,0,,4,primavera,suburban,2239.7
Parelheiros,2024-11-24,6,11,1,0,,4,primavera,rural,1149.9
Osasco Centro,2024-11-24,6,11,1,0,,4,primavera,commercial,3099.8
Guarulhos Centro,2024-11-24,6,11,1,0,,4,primavera,commercial,3249.0
Santo André,2024-11-24,6,11,1,0,,4,primavera,residential,3366.5
São Bernardo,2024-11-24,6,11,1,0,,4,primavera,industrial,2693.5
Centro,2024-11-25,0,11,0,0,,5,primavera,commercial,4383.9
Bela Vista,2024-11-25,0,11,0,0,,5,primavera,commercial,4130.8
Pinheiros,2024-11-25,0,11,0,0,,5,primavera,commercial,3678.5
Brás,2024-11-25,0,11,0,0,,5,primavera,commercial,3527.7
Liberdade,2024-11-25,0,11,0,0,,5,primavera,commercial,3648.2
Vila Mariana,2024-11-25,0,11,0,0,,5,primavera,residential,2672.8
Mooca,2024-11-25,0,11,0,0,,5,primavera,residential,2845.9
Tatuapé,2024-11-25,0,11,0,0,,5,primavera,residential,2659.9
Santana,2024-11-25,0,11,0,0,,5,primavera,residential,1983.4
Lapa,2024-11-25,0,11,0,0,,5,primavera,residential,2398.2
Butantã,2024-11-25,0,11,0,0,,5,primavera,suburban,1954.4
Vila Madalena,2024-11-25,0,11,0,0,,5,primavera,commercial,2720.3
Santo Amaro,2024-11-25,0,11,0,0,,5,primavera,commercial,4223.7
Itaquera,2024-11-25,0,11,0,0,,5,primavera,residential,2736.0
São Mateus,2024-11-25,0,11,0,0,,5,primavera,suburban,1481.0
Parelheiros,2024-11-25,0,11,0,0,,5,primavera,rural,1040.7
Osasco Centro,2024-11-25,0,11,0,0,,5,primavera,commercial,3174.7
Guarulhos Centro,2024-11-25,0,11,0,0,,5,primavera,commercial,3426.4
Santo André,2024-11-25,0,11,0,0,,5,primavera,residential,2247.2
São Bernardo,2024-11-25,0,11,0,0,,5,primavera,industrial,4978.8
Centro,2024-11-26,1,11,0,0,,6,primavera,commercial,3998.1
Bela Vista,2024-11-26,1,11,0,0,,6,primavera,commercial,4209.3
Pinheiros,2024-11-26,1,11,0,0,,6,primavera,commercial,4393.7
Brás,2024-11-26,1,11,0,0,,6,primavera,commercial,4738.2
Liberdade,2024-11-26,1,11,0,0,,6,primavera,commercial,3167.2
Vila Mariana,2024-11-26,1,11,0,0,,6,primavera,residential,2188.5
Mooca,2024-11-26,1,11,0,0,,6,primavera,residential,2284.2
Tatuapé,2024-11-26,1,11,0,0,,6,primavera,residential,2924.5
Santana,2024-11-26,1,11,0,0,,6,primavera,residential,2091.8
Lapa,2024-11-26,1,11,0,0,,6,primavera,residential,2479.1
Butantã,2024-11-26,1,11,0,0,,6,primavera,suburban,2261.0
Vila Madalena,2024-11-26,1,11,0,0,,6,primavera,commercial,3681.2
Santo Amaro,2024-11-26,1,11,0,0,,6,primavera,commercial,3189.7
Itaquera,2024-11-26,1,11,0,0,,6,primavera,residential,3891.9
São Mateus,2024-11-26,1,11,0,0,,6,primavera,suburban,2162.4
Parelheiros,2024-11-26,1,11,0,0,,6,primavera,rural,934.8
Osasco Centro,2024-11-26,1,11,0,0,,6,primavera,commercial,3980.2
Guarulhos Centro,2024-11-26,1,11,0,0,,6,primavera,commercial,4942.8
Santo André,2024-11-26,1,11,0,0,,6,primavera,residential,2457.2
São Bernardo,2024-11-26,1,11,0,0,,6,primavera,industrial,4174.0
Centro,2024-11-27,2,11,0,0,,7,primavera,commercial,3405.6
Bela Vista,2024-11-27,2,11,0,0,,7,primavera,commercial,4276.6
Pinheiros,2024-11-27,2,11,0,0,,7,primavera,commercial,4133.6
Brás,2024-11-27,2,11,0,0,,7,primavera,commercial,4488.8
Liberdade,2024-11-27,2,11,0,0,,7,primavera,commercial,2939.4
Vila Mariana,2024-11-27,2,11,0,0,,7,primavera,residential,2073.7
Mooca,2024-11-27,2,11,0,0,,7,primavera,residential,2643.4
Tatuapé,2024-11-27,2,11,0,0,,7,primavera,residential,3359.5
Santana,2024-11-27,2,11,0,0,,7,primavera,residential,2146.2
Lapa,2024-11-27,2,11,0,0,,7,primavera,residential,2547.8
Butantã,2024-11-27,2,11,0,0,,7,primavera,suburban,1696.7
Vila Madalena,2024-11-27,2,11,0,0,,7,primavera,commercial,3481.1
Santo Amaro,2024-11-27,2,11,0,0,,7,primavera,commercial,3563.5
Itaquera,2024-11-27,2,11,0,0,,7,primavera,residential,2798.2
São Mateus,2024-11-27,2,11,0,0,,7,primavera,suburban,1799.3
Parelheiros,2024-11-27,2,11,0,0,,7,primavera,rural,890.8
Osasco Centro,2024-11-27,2,11,0,0,,7,primavera,commercial,3681.5
Guarulhos Centro,2024-11-27,2,11,0,0,,7,primavera,commercial,3243.8
Santo André,2024-11-27,2,11,0,0,,7,primavera,residential,2828.5
São Bernardo,2024-11-27,2,11,0,0,,7,primavera,industrial,4268.7
